Date,Vendor,Spend Category,Spend Amount
5/17/2179,123ABC,XXX,90251
5/18/2179,123ABC,XXX,90252
5/19/2179,123ABC,XXX,90253
5/20/2179,123ABC,XXX,90254
5/21/2179,123ABC,XXX,90255
5/22/2179,123ABC,XXX,90256
5/23/2179,123ABC,XXX,90257
5/24/2179,123ABC,XXX,90258
5/25/2179,123ABC,XXX,90259
5/26/2179,123ABC,XXX,90260
5/27/2179,123ABC,XXX,90261
5/28/2179,123ABC,XXX,90262
5/29/2179,123ABC,XXX,90263
5/30/2179,123ABC,XXX,90264
5/31/2179,123ABC,XXX,90265
6/1/2179,123ABC,XXX,90266
6/2/2179,123ABC,XXX,90267
6/3/2179,123ABC,XXX,90268
6/4/2179,123ABC,XXX,90269
6/5/2179,123ABC,XXX,90270
6/6/2179,123ABC,XXX,90271
6/7/2179,123ABC,XXX,90272
6/8/2179,123ABC,XXX,90273
6/9/2179,123ABC,XXX,90274
6/10/2179,123ABC,XXX,90275
6/11/2179,123ABC,XXX,90276
6/12/2179,123ABC,XXX,90277
6/13/2179,123ABC,XXX,90278
6/14/2179,123ABC,XXX,90279
6/15/2179,123ABC,XXX,90280
6/16/2179,123ABC,XXX,90281
6/17/2179,123ABC,XXX,90282
6/18/2179,123ABC,XXX,90283
6/19/2179,123ABC,XXX,90284
6/20/2179,123ABC,XXX,90285
6/21/2179,123ABC,XXX,90286
6/22/2179,123ABC,XXX,90287
6/23/2179,123ABC,XXX,90288
6/24/2179,123ABC,XXX,90289
6/25/2179,123ABC,XXX,90290
6/26/2179,123ABC,XXX,90291
6/27/2179,123ABC,XXX,90292
6/28/2179,123ABC,XXX,90293
6/29/2179,123ABC,XXX,90294
6/30/2179,123ABC,XXX,90295
7/1/2179,123ABC,XXX,90296
7/2/2179,123ABC,XXX,90297
7/3/2179,123ABC,XXX,90298
7/4/2179,123ABC,XXX,90299
7/5/2179,123ABC,XXX,90300
7/6/2179,123ABC,XXX,90301
7/7/2179,123ABC,XXX,90302
7/8/2179,123ABC,XXX,90303
7/9/2179,123ABC,XXX,90304
7/10/2179,123ABC,XXX,90305
7/11/2179,123ABC,XXX,90306
7/12/2179,123ABC,XXX,90307
7/13/2179,123ABC,XXX,90308
7/14/2179,123ABC,XXX,90309
7/15/2179,123ABC,XXX,90310
7/16/2179,123ABC,XXX,90311
7/17/2179,123ABC,XXX,90312
7/18/2179,123ABC,XXX,90313
7/19/2179,123ABC,XXX,90314
7/20/2179,123ABC,XXX,90315
7/21/2179,123ABC,XXX,90316
7/22/2179,123ABC,XXX,90317
7/23/2179,123ABC,XXX,90318
7/24/2179,123ABC,XXX,90319
7/25/2179,123ABC,XXX,90320
7/26/2179,123ABC,XXX,90321
7/27/2179,123ABC,XXX,90322
7/28/2179,123ABC,XXX,90323
7/29/2179,123ABC,XXX,90324
7/30/2179,123ABC,XXX,90325
7/31/2179,123ABC,XXX,90326
8/1/2179,123ABC,XXX,90327
8/2/2179,123ABC,XXX,90328
8/3/2179,123ABC,XXX,90329
8/4/2179,123ABC,XXX,90330
8/5/2179,123ABC,XXX,90331
8/6/2179,123ABC,XXX,90332
8/7/2179,123ABC,XXX,90333
8/8/2179,123ABC,XXX,90334
8/9/2179,123ABC,XXX,90335
8/10/2179,123ABC,XXX,90336
8/11/2179,123ABC,XXX,90337
8/12/2179,123ABC,XXX,90338
8/13/2179,123ABC,XXX,90339
8/14/2179,123ABC,XXX,90340
8/15/2179,123ABC,XXX,90341
8/16/2179,123ABC,XXX,90342
8/17/2179,123ABC,XXX,90343
8/18/2179,123ABC,XXX,90344
8/19/2179,123ABC,XXX,90345
8/20/2179,123ABC,XXX,90346
8/21/2179,123ABC,XXX,90347
8/22/2179,123ABC,XXX,90348
8/23/2179,123ABC,XXX,90349
8/24/2179,123ABC,XXX,90350
8/25/2179,123ABC,XXX,90351
8/26/2179,123ABC,XXX,90352
8/27/2179,123ABC,XXX,90353
8/28/2179,123ABC,XXX,90354
8/29/2179,123ABC,XXX,90355
8/30/2179,123ABC,XXX,90356
8/31/2179,123ABC,XXX,90357
9/1/2179,123ABC,XXX,90358
9/2/2179,123ABC,XXX,90359
9/3/2179,123ABC,XXX,90360
9/4/2179,123ABC,XXX,90361
9/5/2179,123ABC,XXX,90362
9/6/2179,123ABC,XXX,90363
9/7/2179,123ABC,XXX,90364
9/8/2179,123ABC,XXX,90365
9/9/2179,123ABC,XXX,90366
9/10/2179,123ABC,XXX,90367
9/11/2179,123ABC,XXX,90368
9/12/2179,123ABC,XXX,90369
9/13/2179,123ABC,XXX,90370
9/14/2179,123ABC,XXX,90371
9/15/2179,123ABC,XXX,90372
9/16/2179,123ABC,XXX,90373
9/17/2179,123ABC,XXX,90374
9/18/2179,123ABC,XXX,90375
9/19/2179,123ABC,XXX,90376
9/20/2179,123ABC,XXX,90377
9/21/2179,123ABC,XXX,90378
9/22/2179,123ABC,XXX,90379
9/23/2179,123ABC,XXX,90380
9/24/2179,123ABC,XXX,90381
9/25/2179,123ABC,XXX,90382
9/26/2179,123ABC,XXX,90383
9/27/2179,123ABC,XXX,90384
9/28/2179,123ABC,XXX,90385
9/29/2179,123ABC,XXX,90386
9/30/2179,123ABC,XXX,90387
10/1/2179,123ABC,XXX,90388
10/2/2179,123ABC,XXX,90389
10/3/2179,123ABC,XXX,90390
10/4/2179,123ABC,XXX,90391
10/5/2179,123ABC,XXX,90392
10/6/2179,123ABC,XXX,90393
10/7/2179,123ABC,XXX,90394
10/8/2179,123ABC,XXX,90395
10/9/2179,123ABC,XXX,90396
10/10/2179,123ABC,XXX,90397
10/11/2179,123ABC,XXX,90398
10/12/2179,123ABC,XXX,90399
10/13/2179,123ABC,XXX,90400
10/14/2179,123ABC,XXX,90401
10/15/2179,123ABC,XXX,90402
10/16/2179,123ABC,XXX,90403
10/17/2179,123ABC,XXX,90404
10/18/2179,123ABC,XXX,90405
10/19/2179,123ABC,XXX,90406
10/20/2179,123ABC,XXX,90407
10/21/2179,123ABC,XXX,90408
10/22/2179,123ABC,XXX,90409
10/23/2179,123ABC,XXX,90410
10/24/2179,123ABC,XXX,90411
10/25/2179,123ABC,XXX,90412
10/26/2179,123ABC,XXX,90413
10/27/2179,123ABC,XXX,90414
10/28/2179,123ABC,XXX,90415
10/29/2179,123ABC,XXX,90416
10/30/2179,123ABC,XXX,90417
10/31/2179,123ABC,XXX,90418
11/1/2179,123ABC,XXX,90419
11/2/2179,123ABC,XXX,90420
11/3/2179,123ABC,XXX,90421
11/4/2179,123ABC,XXX,90422
11/5/2179,123ABC,XXX,90423
11/6/2179,123ABC,XXX,90424
11/7/2179,123ABC,XXX,90425
11/8/2179,123ABC,XXX,90426
11/9/2179,123ABC,XXX,90427
11/10/2179,123ABC,XXX,90428
11/11/2179,123ABC,XXX,90429
11/12/2179,123ABC,XXX,90430
11/13/2179,123ABC,XXX,90431
11/14/2179,123ABC,XXX,90432
11/15/2179,123ABC,XXX,90433
11/16/2179,123ABC,XXX,90434
11/17/2179,123ABC,XXX,90435
11/18/2179,123ABC,XXX,90436
11/19/2179,123ABC,XXX,90437
11/20/2179,123ABC,XXX,90438
11/21/2179,123ABC,XXX,90439
11/22/2179,123ABC,XXX,90440
11/23/2179,123ABC,XXX,90441
11/24/2179,123ABC,XXX,90442
11/25/2179,123ABC,XXX,90443
11/26/2179,123ABC,XXX,90444
11/27/2179,123ABC,XXX,90445
11/28/2179,123ABC,XXX,90446
11/29/2179,123ABC,XXX,90447
11/30/2179,123ABC,XXX,90448
12/1/2179,123ABC,XXX,90449
12/2/2179,123ABC,XXX,90450
12/3/2179,123ABC,XXX,90451
12/4/2179,123ABC,XXX,90452
12/5/2179,123ABC,XXX,90453
12/6/2179,123ABC,XXX,90454
12/7/2179,123ABC,XXX,90455
12/8/2179,123ABC,XXX,90456
12/9/2179,123ABC,XXX,90457
12/10/2179,123ABC,XXX,90458
12/11/2179,123ABC,XXX,90459
12/12/2179,123ABC,XXX,90460
12/13/2179,123ABC,XXX,90461
12/14/2179,123ABC,XXX,90462
12/15/2179,123ABC,XXX,90463
12/16/2179,123ABC,XXX,90464
12/17/2179,123ABC,XXX,90465
12/18/2179,123ABC,XXX,90466
12/19/2179,123ABC,XXX,90467
12/20/2179,123ABC,XXX,90468
12/21/2179,123ABC,XXX,90469
12/22/2179,123ABC,XXX,90470
12/23/2179,123ABC,XXX,90471
12/24/2179,123ABC,XXX,90472
12/25/2179,123ABC,XXX,90473
12/26/2179,123ABC,XXX,90474
12/27/2179,123ABC,XXX,90475
12/28/2179,123ABC,XXX,90476
12/29/2179,123ABC,XXX,90477
12/30/2179,123ABC,XXX,90478
12/31/2179,123ABC,XXX,90479
1/1/2180,123ABC,XXX,90480
1/2/2180,123ABC,XXX,90481
1/3/2180,123ABC,XXX,90482
1/4/2180,123ABC,XXX,90483
1/5/2180,123ABC,XXX,90484
1/6/2180,123ABC,XXX,90485
1/7/2180,123ABC,XXX,90486
1/8/2180,123ABC,XXX,90487
1/9/2180,123ABC,XXX,90488
1/10/2180,123ABC,XXX,90489
1/11/2180,123ABC,XXX,90490
1/12/2180,123ABC,XXX,90491
1/13/2180,123ABC,XXX,90492
1/14/2180,123ABC,XXX,90493
1/15/2180,123ABC,XXX,90494
1/16/2180,123ABC,XXX,90495
1/17/2180,123ABC,XXX,90496
1/18/2180,123ABC,XXX,90497
1/19/2180,123ABC,XXX,90498
1/20/2180,123ABC,XXX,90499
1/21/2180,123ABC,XXX,90500
1/22/2180,123ABC,XXX,90501
1/23/2180,123ABC,XXX,90502
1/24/2180,123ABC,XXX,90503
1/25/2180,123ABC,XXX,90504
1/26/2180,123ABC,XXX,90505
1/27/2180,123ABC,XXX,90506
1/28/2180,123ABC,XXX,90507
1/29/2180,123ABC,XXX,90508
1/30/2180,123ABC,XXX,90509
1/31/2180,123ABC,XXX,90510
2/1/2180,123ABC,XXX,90511
2/2/2180,123ABC,XXX,90512
2/3/2180,123ABC,XXX,90513
2/4/2180,123ABC,XXX,90514
2/5/2180,123ABC,XXX,90515
2/6/2180,123ABC,XXX,90516
2/7/2180,123ABC,XXX,90517
2/8/2180,123ABC,XXX,90518
2/9/2180,123ABC,XXX,90519
2/10/2180,123ABC,XXX,90520
2/11/2180,123ABC,XXX,90521
2/12/2180,123ABC,XXX,90522
2/13/2180,123ABC,XXX,90523
2/14/2180,123ABC,XXX,90524
2/15/2180,123ABC,XXX,90525
2/16/2180,123ABC,XXX,90526
2/17/2180,123ABC,XXX,90527
2/18/2180,123ABC,XXX,90528
2/19/2180,123ABC,XXX,90529
2/20/2180,123ABC,XXX,90530
2/21/2180,123ABC,XXX,90531
2/22/2180,123ABC,XXX,90532
2/23/2180,123ABC,XXX,90533
2/24/2180,123ABC,XXX,90534
2/25/2180,123ABC,XXX,90535
2/26/2180,123ABC,XXX,90536
2/27/2180,123ABC,XXX,90537
2/28/2180,123ABC,XXX,90538
2/29/2180,123ABC,XXX,90539
3/1/2180,123ABC,XXX,90540
3/2/2180,123ABC,XXX,90541
3/3/2180,123ABC,XXX,90542
3/4/2180,123ABC,XXX,90543
3/5/2180,123ABC,XXX,90544
3/6/2180,123ABC,XXX,90545
3/7/2180,123ABC,XXX,90546
3/8/2180,123ABC,XXX,90547
3/9/2180,123ABC,XXX,90548
3/10/2180,123ABC,XXX,90549
3/11/2180,123ABC,XXX,90550
3/12/2180,123ABC,XXX,90551
3/13/2180,123ABC,XXX,90552
3/14/2180,123ABC,XXX,90553
3/15/2180,123ABC,XXX,90554
3/16/2180,123ABC,XXX,90555
3/17/2180,123ABC,XXX,90556
3/18/2180,123ABC,XXX,90557
3/19/2180,123ABC,XXX,90558
3/20/2180,123ABC,XXX,90559
3/21/2180,123ABC,XXX,90560
3/22/2180,123ABC,XXX,90561
3/23/2180,123ABC,XXX,90562
3/24/2180,123ABC,XXX,90563
3/25/2180,123ABC,XXX,90564
3/26/2180,123ABC,XXX,90565
3/27/2180,123ABC,XXX,90566
3/28/2180,123ABC,XXX,90567
3/29/2180,123ABC,XXX,90568
3/30/2180,123ABC,XXX,90569
3/31/2180,123ABC,XXX,90570
4/1/2180,123ABC,XXX,90571
4/2/2180,123ABC,XXX,90572
4/3/2180,123ABC,XXX,90573
4/4/2180,123ABC,XXX,90574
4/5/2180,123ABC,XXX,90575
4/6/2180,123ABC,XXX,90576
4/7/2180,123ABC,XXX,90577
4/8/2180,123ABC,XXX,90578
4/9/2180,123ABC,XXX,90579
4/10/2180,123ABC,XXX,90580
4/11/2180,123ABC,XXX,90581
4/12/2180,123ABC,XXX,90582
4/13/2180,123ABC,XXX,90583
4/14/2180,123ABC,XXX,90584
4/15/2180,123ABC,XXX,90585
4/16/2180,123ABC,XXX,90586
4/17/2180,123ABC,XXX,90587
4/18/2180,123ABC,XXX,90588
4/19/2180,123ABC,XXX,90589
4/20/2180,123ABC,XXX,90590
4/21/2180,123ABC,XXX,90591
4/22/2180,123ABC,XXX,90592
4/23/2180,123ABC,XXX,90593
4/24/2180,123ABC,XXX,90594
4/25/2180,123ABC,XXX,90595
4/26/2180,123ABC,XXX,90596
4/27/2180,123ABC,XXX,90597
4/28/2180,123ABC,XXX,90598
4/29/2180,123ABC,XXX,90599
4/30/2180,123ABC,XXX,90600
5/1/2180,123ABC,XXX,90601
5/2/2180,123ABC,XXX,90602
5/3/2180,123ABC,XXX,90603
5/4/2180,123ABC,XXX,90604
5/5/2180,123ABC,XXX,90605
5/6/2180,123ABC,XXX,90606
5/7/2180,123ABC,XXX,90607
5/8/2180,123ABC,XXX,90608
5/9/2180,123ABC,XXX,90609
5/10/2180,123ABC,XXX,90610
5/11/2180,123ABC,XXX,90611
5/12/2180,123ABC,XXX,90612
5/13/2180,123ABC,XXX,90613
5/14/2180,123ABC,XXX,90614
5/15/2180,123ABC,XXX,90615
5/16/2180,123ABC,XXX,90616
5/17/2180,123ABC,XXX,90617
5/18/2180,123ABC,XXX,90618
5/19/2180,123ABC,XXX,90619
5/20/2180,123ABC,XXX,90620
5/21/2180,123ABC,XXX,90621
5/22/2180,123ABC,XXX,90622
5/23/2180,123ABC,XXX,90623
5/24/2180,123ABC,XXX,90624
5/25/2180,123ABC,XXX,90625
5/26/2180,123ABC,XXX,90626
5/27/2180,123ABC,XXX,90627
5/28/2180,123ABC,XXX,90628
5/29/2180,123ABC,XXX,90629
5/30/2180,123ABC,XXX,90630
5/31/2180,123ABC,XXX,90631
6/1/2180,123ABC,XXX,90632
6/2/2180,123ABC,XXX,90633
6/3/2180,123ABC,XXX,90634
6/4/2180,123ABC,XXX,90635
6/5/2180,123ABC,XXX,90636
6/6/2180,123ABC,XXX,90637
6/7/2180,123ABC,XXX,90638
6/8/2180,123ABC,XXX,90639
6/9/2180,123ABC,XXX,90640
6/10/2180,123ABC,XXX,90641
6/11/2180,123ABC,XXX,90642
6/12/2180,123ABC,XXX,90643
6/13/2180,123ABC,XXX,90644
6/14/2180,123ABC,XXX,90645
6/15/2180,123ABC,XXX,90646
6/16/2180,123ABC,XXX,90647
6/17/2180,123ABC,XXX,90648
6/18/2180,123ABC,XXX,90649
6/19/2180,123ABC,XXX,90650
6/20/2180,123ABC,XXX,90651
6/21/2180,123ABC,XXX,90652
6/22/2180,123ABC,XXX,90653
6/23/2180,123ABC,XXX,90654
6/24/2180,123ABC,XXX,90655
6/25/2180,123ABC,XXX,90656
6/26/2180,123ABC,XXX,90657
6/27/2180,123ABC,XXX,90658
6/28/2180,123ABC,XXX,90659
6/29/2180,123ABC,XXX,90660
6/30/2180,123ABC,XXX,90661
7/1/2180,123ABC,XXX,90662
7/2/2180,123ABC,XXX,90663
7/3/2180,123ABC,XXX,90664
7/4/2180,123ABC,XXX,90665
7/5/2180,123ABC,XXX,90666
7/6/2180,123ABC,XXX,90667
7/7/2180,123ABC,XXX,90668
7/8/2180,123ABC,XXX,90669
7/9/2180,123ABC,XXX,90670
7/10/2180,123ABC,XXX,90671
7/11/2180,123ABC,XXX,90672
7/12/2180,123ABC,XXX,90673
7/13/2180,123ABC,XXX,90674
7/14/2180,123ABC,XXX,90675
7/15/2180,123ABC,XXX,90676
7/16/2180,123ABC,XXX,90677
7/17/2180,123ABC,XXX,90678
7/18/2180,123ABC,XXX,90679
7/19/2180,123ABC,XXX,90680
7/20/2180,123ABC,XXX,90681
7/21/2180,123ABC,XXX,90682
7/22/2180,123ABC,XXX,90683
7/23/2180,123ABC,XXX,90684
7/24/2180,123ABC,XXX,90685
7/25/2180,123ABC,XXX,90686
7/26/2180,123ABC,XXX,90687
7/27/2180,123ABC,XXX,90688
7/28/2180,123ABC,XXX,90689
7/29/2180,123ABC,XXX,90690
7/30/2180,123ABC,XXX,90691
7/31/2180,123ABC,XXX,90692
8/1/2180,123ABC,XXX,90693
8/2/2180,123ABC,XXX,90694
8/3/2180,123ABC,XXX,90695
8/4/2180,123ABC,XXX,90696
8/5/2180,123ABC,XXX,90697
8/6/2180,123ABC,XXX,90698
8/7/2180,123ABC,XXX,90699
8/8/2180,123ABC,XXX,90700
8/9/2180,123ABC,XXX,90701
8/10/2180,123ABC,XXX,90702
8/11/2180,123ABC,XXX,90703
8/12/2180,123ABC,XXX,90704
8/13/2180,123ABC,XXX,90705
8/14/2180,123ABC,XXX,90706
8/15/2180,123ABC,XXX,90707
8/16/2180,123ABC,XXX,90708
8/17/2180,123ABC,XXX,90709
8/18/2180,123ABC,XXX,90710
8/19/2180,123ABC,XXX,90711
8/20/2180,123ABC,XXX,90712
8/21/2180,123ABC,XXX,90713
8/22/2180,123ABC,XXX,90714
8/23/2180,123ABC,XXX,90715
8/24/2180,123ABC,XXX,90716
8/25/2180,123ABC,XXX,90717
8/26/2180,123ABC,XXX,90718
8/27/2180,123ABC,XXX,90719
8/28/2180,123ABC,XXX,90720
8/29/2180,123ABC,XXX,90721
8/30/2180,123ABC,XXX,90722
8/31/2180,123ABC,XXX,90723
9/1/2180,123ABC,XXX,90724
9/2/2180,123ABC,XXX,90725
9/3/2180,123ABC,XXX,90726
9/4/2180,123ABC,XXX,90727
9/5/2180,123ABC,XXX,90728
9/6/2180,123ABC,XXX,90729
9/7/2180,123ABC,XXX,90730
9/8/2180,123ABC,XXX,90731
9/9/2180,123ABC,XXX,90732
9/10/2180,123ABC,XXX,90733
9/11/2180,123ABC,XXX,90734
9/12/2180,123ABC,XXX,90735
9/13/2180,123ABC,XXX,90736
9/14/2180,123ABC,XXX,90737
9/15/2180,123ABC,XXX,90738
9/16/2180,123ABC,XXX,90739
9/17/2180,123ABC,XXX,90740
9/18/2180,123ABC,XXX,90741
9/19/2180,123ABC,XXX,90742
9/20/2180,123ABC,XXX,90743
9/21/2180,123ABC,XXX,90744
9/22/2180,123ABC,XXX,90745
9/23/2180,123ABC,XXX,90746
9/24/2180,123ABC,XXX,90747
9/25/2180,123ABC,XXX,90748
9/26/2180,123ABC,XXX,90749
9/27/2180,123ABC,XXX,90750
9/28/2180,123ABC,XXX,90751
9/29/2180,123ABC,XXX,90752
9/30/2180,123ABC,XXX,90753
10/1/2180,123ABC,XXX,90754
10/2/2180,123ABC,XXX,90755
10/3/2180,123ABC,XXX,90756
10/4/2180,123ABC,XXX,90757
10/5/2180,123ABC,XXX,90758
10/6/2180,123ABC,XXX,90759
10/7/2180,123ABC,XXX,90760
10/8/2180,123ABC,XXX,90761
10/9/2180,123ABC,XXX,90762
10/10/2180,123ABC,XXX,90763
10/11/2180,123ABC,XXX,90764
10/12/2180,123ABC,XXX,90765
10/13/2180,123ABC,XXX,90766
10/14/2180,123ABC,XXX,90767
10/15/2180,123ABC,XXX,90768
10/16/2180,123ABC,XXX,90769
10/17/2180,123ABC,XXX,90770
10/18/2180,123ABC,XXX,90771
10/19/2180,123ABC,XXX,90772
10/20/2180,123ABC,XXX,90773
10/21/2180,123ABC,XXX,90774
10/22/2180,123ABC,XXX,90775
10/23/2180,123ABC,XXX,90776
10/24/2180,123ABC,XXX,90777
10/25/2180,123ABC,XXX,90778
10/26/2180,123ABC,XXX,90779
10/27/2180,123ABC,XXX,90780
10/28/2180,123ABC,XXX,90781
10/29/2180,123ABC,XXX,90782
10/30/2180,123ABC,XXX,90783
10/31/2180,123ABC,XXX,90784
11/1/2180,123ABC,XXX,90785
11/2/2180,123ABC,XXX,90786
11/3/2180,123ABC,XXX,90787
11/4/2180,123ABC,XXX,90788
11/5/2180,123ABC,XXX,90789
11/6/2180,123ABC,XXX,90790
11/7/2180,123ABC,XXX,90791
11/8/2180,123ABC,XXX,90792
11/9/2180,123ABC,XXX,90793
11/10/2180,123ABC,XXX,90794
11/11/2180,123ABC,XXX,90795
11/12/2180,123ABC,XXX,90796
11/13/2180,123ABC,XXX,90797
11/14/2180,123ABC,XXX,90798
11/15/2180,123ABC,XXX,90799
11/16/2180,123ABC,XXX,90800
11/17/2180,123ABC,XXX,90801
11/18/2180,123ABC,XXX,90802
11/19/2180,123ABC,XXX,90803
11/20/2180,123ABC,XXX,90804
11/21/2180,123ABC,XXX,90805
11/22/2180,123ABC,XXX,90806
11/23/2180,123ABC,XXX,90807
11/24/2180,123ABC,XXX,90808
11/25/2180,123ABC,XXX,90809
11/26/2180,123ABC,XXX,90810
11/27/2180,123ABC,XXX,90811
11/28/2180,123ABC,XXX,90812
11/29/2180,123ABC,XXX,90813
11/30/2180,123ABC,XXX,90814
12/1/2180,123ABC,XXX,90815
12/2/2180,123ABC,XXX,90816
12/3/2180,123ABC,XXX,90817
12/4/2180,123ABC,XXX,90818
12/5/2180,123ABC,XXX,90819
12/6/2180,123ABC,XXX,90820
12/7/2180,123ABC,XXX,90821
12/8/2180,123ABC,XXX,90822
12/9/2180,123ABC,XXX,90823
12/10/2180,123ABC,XXX,90824
12/11/2180,123ABC,XXX,90825
12/12/2180,123ABC,XXX,90826
12/13/2180,123ABC,XXX,90827
12/14/2180,123ABC,XXX,90828
12/15/2180,123ABC,XXX,90829
12/16/2180,123ABC,XXX,90830
12/17/2180,123ABC,XXX,90831
12/18/2180,123ABC,XXX,90832
12/19/2180,123ABC,XXX,90833
12/20/2180,123ABC,XXX,90834
12/21/2180,123ABC,XXX,90835
12/22/2180,123ABC,XXX,90836
12/23/2180,123ABC,XXX,90837
12/24/2180,123ABC,XXX,90838
12/25/2180,123ABC,XXX,90839
12/26/2180,123ABC,XXX,90840
12/27/2180,123ABC,XXX,90841
12/28/2180,123ABC,XXX,90842
12/29/2180,123ABC,XXX,90843
12/30/2180,123ABC,XXX,90844
12/31/2180,123ABC,XXX,90845
1/1/2181,123ABC,XXX,90846
1/2/2181,123ABC,XXX,90847
1/3/2181,123ABC,XXX,90848
1/4/2181,123ABC,XXX,90849
1/5/2181,123ABC,XXX,90850
1/6/2181,123ABC,XXX,90851
1/7/2181,123ABC,XXX,90852
1/8/2181,123ABC,XXX,90853
1/9/2181,123ABC,XXX,90854
1/10/2181,123ABC,XXX,90855
1/11/2181,123ABC,XXX,90856
1/12/2181,123ABC,XXX,90857
1/13/2181,123ABC,XXX,90858
1/14/2181,123ABC,XXX,90859
1/15/2181,123ABC,XXX,90860
1/16/2181,123ABC,XXX,90861
1/17/2181,123ABC,XXX,90862
1/18/2181,123ABC,XXX,90863
1/19/2181,123ABC,XXX,90864
1/20/2181,123ABC,XXX,90865
1/21/2181,123ABC,XXX,90866
1/22/2181,123ABC,XXX,90867
1/23/2181,123ABC,XXX,90868
1/24/2181,123ABC,XXX,90869
1/25/2181,123ABC,XXX,90870
1/26/2181,123ABC,XXX,90871
1/27/2181,123ABC,XXX,90872
1/28/2181,123ABC,XXX,90873
1/29/2181,123ABC,XXX,90874
1/30/2181,123ABC,XXX,90875
1/31/2181,123ABC,XXX,90876
2/1/2181,123ABC,XXX,90877
2/2/2181,123ABC,XXX,90878
2/3/2181,123ABC,XXX,90879
2/4/2181,123ABC,XXX,90880
2/5/2181,123ABC,XXX,90881
2/6/2181,123ABC,XXX,90882
2/7/2181,123ABC,XXX,90883
2/8/2181,123ABC,XXX,90884
2/9/2181,123ABC,XXX,90885
2/10/2181,123ABC,XXX,90886
2/11/2181,123ABC,XXX,90887
2/12/2181,123ABC,XXX,90888
2/13/2181,123ABC,XXX,90889
2/14/2181,123ABC,XXX,90890
2/15/2181,123ABC,XXX,90891
2/16/2181,123ABC,XXX,90892
2/17/2181,123ABC,XXX,90893
2/18/2181,123ABC,XXX,90894
2/19/2181,123ABC,XXX,90895
2/20/2181,123ABC,XXX,90896
2/21/2181,123ABC,XXX,90897
2/22/2181,123ABC,XXX,90898
2/23/2181,123ABC,XXX,90899
2/24/2181,123ABC,XXX,90900
2/25/2181,123ABC,XXX,90901
2/26/2181,123ABC,XXX,90902
2/27/2181,123ABC,XXX,90903
2/28/2181,123ABC,XXX,90904
3/1/2181,123ABC,XXX,90905
3/2/2181,123ABC,XXX,90906
3/3/2181,123ABC,XXX,90907
3/4/2181,123ABC,XXX,90908
3/5/2181,123ABC,XXX,90909
3/6/2181,123ABC,XXX,90910
3/7/2181,123ABC,XXX,90911
3/8/2181,123ABC,XXX,90912
3/9/2181,123ABC,XXX,90913
3/10/2181,123ABC,XXX,90914
3/11/2181,123ABC,XXX,90915
3/12/2181,123ABC,XXX,90916
3/13/2181,123ABC,XXX,90917
3/14/2181,123ABC,XXX,90918
3/15/2181,123ABC,XXX,90919
3/16/2181,123ABC,XXX,90920
3/17/2181,123ABC,XXX,90921
3/18/2181,123ABC,XXX,90922
3/19/2181,123ABC,XXX,90923
3/20/2181,123ABC,XXX,90924
3/21/2181,123ABC,XXX,90925
3/22/2181,123ABC,XXX,90926
3/23/2181,123ABC,XXX,90927
3/24/2181,123ABC,XXX,90928
3/25/2181,123ABC,XXX,90929
3/26/2181,123ABC,XXX,90930
3/27/2181,123ABC,XXX,90931
3/28/2181,123ABC,XXX,90932
3/29/2181,123ABC,XXX,90933
3/30/2181,123ABC,XXX,90934
3/31/2181,123ABC,XXX,90935
4/1/2181,123ABC,XXX,90936
4/2/2181,123ABC,XXX,90937
4/3/2181,123ABC,XXX,90938
4/4/2181,123ABC,XXX,90939
4/5/2181,123ABC,XXX,90940
4/6/2181,123ABC,XXX,90941
4/7/2181,123ABC,XXX,90942
4/8/2181,123ABC,XXX,90943
4/9/2181,123ABC,XXX,90944
4/10/2181,123ABC,XXX,90945
4/11/2181,123ABC,XXX,90946
4/12/2181,123ABC,XXX,90947
4/13/2181,123ABC,XXX,90948
4/14/2181,123ABC,XXX,90949
4/15/2181,123ABC,XXX,90950
4/16/2181,123ABC,XXX,90951
4/17/2181,123ABC,XXX,90952
4/18/2181,123ABC,XXX,90953
4/19/2181,123ABC,XXX,90954
4/20/2181,123ABC,XXX,90955
4/21/2181,123ABC,XXX,90956
4/22/2181,123ABC,XXX,90957
4/23/2181,123ABC,XXX,90958
4/24/2181,123ABC,XXX,90959
4/25/2181,123ABC,XXX,90960
4/26/2181,123ABC,XXX,90961
4/27/2181,123ABC,XXX,90962
4/28/2181,123ABC,XXX,90963
4/29/2181,123ABC,XXX,90964
4/30/2181,123ABC,XXX,90965
5/1/2181,123ABC,XXX,90966
5/2/2181,123ABC,XXX,90967
5/3/2181,123ABC,XXX,90968
5/4/2181,123ABC,XXX,90969
5/5/2181,123ABC,XXX,90970
5/6/2181,123ABC,XXX,90971
5/7/2181,123ABC,XXX,90972
5/8/2181,123ABC,XXX,90973
5/9/2181,123ABC,XXX,90974
5/10/2181,123ABC,XXX,90975
5/11/2181,123ABC,XXX,90976
5/12/2181,123ABC,XXX,90977
5/13/2181,123ABC,XXX,90978
5/14/2181,123ABC,XXX,90979
5/15/2181,123ABC,XXX,90980
5/16/2181,123ABC,XXX,90981
5/17/2181,123ABC,XXX,90982
5/18/2181,123ABC,XXX,90983
5/19/2181,123ABC,XXX,90984
5/20/2181,123ABC,XXX,90985
