PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
295056,295056_1,06-07-2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical training,1,Each," $7,101.00 ",Angelica Fernandez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
295787,295787_1,06-09-2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical vocational training,1,Each," $7,376.00 ",Sandy Fike,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
296397,296397_1,06-11-2014,2014-2015,NON-IT Goods, $155.17 ,USD,Tire,1,Each, $155.17 ,OK TIRE AND AUTOMOTIVE,Automobile or light truck tires,Tires and tire tubes,Transportation components and systems,Commercial and Military and Private Vehicles and their Accessories and Components,Pesticide Regulation,Unspecified
296517,296517_1,06-07-2012,2012-2013,NON-IT Services," $8,272.00 ",USD,medical training,1,Each," $8,272.00 ",Delores Flores,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
296883,296883_1,06-09-2012,2012-2013,NON-IT Services," $8,566.00 ",USD,medical vocational training,1,Each," $8,566.00 ",Erika Flores,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
297248,297248_1,06-07-2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical training,1,Each," $7,101.00 ",Luz Flores,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
297978,297978_1,06-07-2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical training,1,Each," $7,101.00 ",Monica Flores,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
298344,298344_1,8/15/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical vocational training,1,Each," $7,101.00 ",Yadira Flores,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
299845,299845_1,02-12-2014,2014-2015,NON-IT Goods, $569.93 ,USD,Snug Top Repair,1,Each, $569.93 ,CAMPWAY'S TRUCK ACCESSORY WORLD,Automotive and light truck maintenance and repair,Vehicle maintenance and repair services,Transportation repair or maintenance services,Transportation and Storage and Mail Services,Pesticide Regulation,NET 45 DAYS
300535,300535_1,06-07-2012,2012-2013,NON-IT Services," $7,618.00 ",USD,medical training,1,Each," $7,618.00 ",Anabel Franco,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
300686,300686_1,09-04-2015,2014-2015,NON-IT Goods, $261.87 ,USD,"BRAKE SERVICE, OIL CHANGE, 4 WHEEL ALIGNMENT",1,Each, $261.87 ,OK TIRE AND AUTOMOTIVE,Oil or transmission fluid change service,Vehicle maintenance and repair services,Transportation repair or maintenance services,Transportation and Storage and Mail Services,Pesticide Regulation,NET 30 DAYS
300900,300900_1,06-09-2012,2012-2013,NON-IT Services," $6,034.00 ",USD,medical vocational training,1,Each," $6,034.00 ",Linda Frank,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
301266,301266_1,06-09-2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical vocational training,1,Each," $7,376.00 ",Terri Franklin,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
301996,301996_1,09-07-2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical training,1,Each," $7,376.00 ",Ryan Froelich,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
302727,302727_1,8/15/2012,2012-2013,NON-IT Services," $7,618.00 ",USD,medical vocational training,1,Each," $7,618.00 ",Yolanda fullinwider,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
303046,303046_1,10-02-2014,2013-2014,IT Goods, $-   ,USD,Desktop Computer,17,Each, $-   ,"Western Blue, an NWN Company",Desktop computers,Computers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Social Services,NET 30 DAYS
303046,303046_2,10-02-2014,2013-2014,IT Goods, $-   ,USD,Monitor,34,Each, $-   ,"Western Blue, an NWN Company",Desktop computers,Computers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Social Services,NET 30 DAYS
303046,303046_3,10-02-2014,2013-2014,IT Goods, $-   ,USD,Waste Fee,34,Each, $-   ,"Western Blue, an NWN Company",Desktop computers,Computers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Social Services,NET 30 DAYS
304188,304188_1,8/16/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical vocational training,1,Each," $7,101.00 ",Lizbeth Gaona,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
304459,304459_1,04-11-2014,2014-2015,NON-IT Goods, $168.00 ,USD,book,1,Each, $168.00 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,Unspecified
304553,304553_1,8/16/2012,2012-2013,NON-IT Services," $9,740.00 ",USD,medical vocational training,1,Each," $9,740.00 ",Maria Garay,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
305553,305553_1,04-11-2014,2014-2015,NON-IT Goods, $55.96 ,USD,book,1,Each, $55.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_2,04-11-2014,2014-2015,NON-IT Goods, $71.96 ,USD,book,1,Each, $71.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_3,04-11-2014,2014-2015,NON-IT Goods, $63.96 ,USD,book,1,Each, $63.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_4,04-11-2014,2014-2015,NON-IT Goods, $71.96 ,USD,"book, 2nd ed.",1,Each, $71.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_5,04-11-2014,2014-2015,NON-IT Goods, $127.92 ,USD,"book, 2nd ed.",2,Each, $63.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_6,04-11-2014,2014-2015,NON-IT Goods, $47.96 ,USD,book,1,Each, $47.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305553,305553_7,04-11-2014,2014-2015,NON-IT Goods, $63.96 ,USD,book,1,Each, $63.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
305625,305625_1,04-11-2014,2014-2015,NON-IT Goods, $44.96 ,USD,book,1,Each, $44.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 30 DAYS
305625,305625_2,04-11-2014,2014-2015,NON-IT Goods, $65.96 ,USD,book,1,Each, $65.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 30 DAYS
305625,305625_3,04-11-2014,2014-2015,NON-IT Goods, $59.96 ,USD,book,1,Each, $59.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 30 DAYS
305625,305625_4,04-11-2014,2014-2015,NON-IT Goods, $67.46 ,USD,"book, 2nd ed.",1,Each, $67.46 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 30 DAYS
305625,305625_5,04-11-2014,2014-2015,NON-IT Goods, $59.96 ,USD,book,1,Each, $59.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 30 DAYS
306379,306379_1,06-09-2012,2012-2013,NON-IT Services," $9,555.00 ",USD,medical vocational training,1,Each," $9,555.00 ",Nancy Garcia,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
306669,306669_1,6/26/2015,2014-2015,NON-IT Goods, $162.89 ,USD,TIRE PURCHASE,1,Each, $162.89 ,OK TIRE AND AUTOMOTIVE,Automobile or light truck tires,Tires and tire tubes,Transportation components and systems,Commercial and Military and Private Vehicles and their Accessories and Components,Pesticide Regulation,NET 30 DAYS
306995,306995_1,07-01-2015,2014-2015,NON-IT Goods, $71.96 ,USD,book,1,Each, $71.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,PCARD
307013,307013_1,04-12-2014,2014-2015,NON-IT Goods, $239.92 ,USD,6th ed.,2,Each, $119.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 45 DAYS
307840,307840_1,8/16/2012,2012-2013,NON-IT Services," $9,555.00 ",USD,medical vocational training,1,Each," $9,555.00 ",Gilberto Garcia-Torres,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 60 DAYS
309473,309473_1,04-12-2014,2014-2015,NON-IT Goods, $92.76 ,USD,book,1,Each, $92.76 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 60 DAYS
309666,309666_1,09-07-2012,2012-2013,NON-IT Services," $7,142.00 ",USD,medical training,1,Each," $7,142.00 ",Jason Giffard,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
310032,310032_1,8/16/2012,2012-2013,NON-IT Services," $6,085.00 ",USD,medical vocational training,1,Each," $6,085.00 ",Annette Glass,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
311493,311493_1,8/20/2012,2012-2013,NON-IT Services," $8,566.00 ",USD,medical vocational training,1,Each," $8,566.00 ",Arilda Gomez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
312588,312588_1,7/25/2012,2012-2013,NON-IT Services," $9,740.00 ",USD,Loan Repayment,1,Each," $9,740.00 ",Floris Mendoza,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
312954,312954_1,7/25/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,Loan Repayment,1,Each," $7,101.00 ",Araceli Gonzalez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
313684,313684_1,8/21/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical vocational training,1,Each," $7,101.00 ",Madelein Gonzalez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
314780,314780_1,7/25/2012,2012-2013,NON-IT Services," $6,250.00 ",USD,Loan Repayment,1,Each," $6,250.00 ",Thomas Graves,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
315165,315165_1,11-09-2014,2014-2015,NON-IT Services," $14,430.00 ",USD,Training for workstation evaluations,1,Each," $14,430.00 ",Ergonomics & Injury Prevention Services,Safety training services,Non scientific vocational training services,Vocational training,Education and Training Services,General Services,NET 45 DAYS
316437,316437_1,06-07-2012,2012-2013,NON-IT Goods, $54.40 ,USD,"Swingline Staples 3/8"".",8,Each, $6.80 ,Grainger Industrial Supply,Hardware staples,Miscellaneous fasteners,Hardware,Manufacturing Components and Supplies,General Services,NET 60 DAYS
316437,316437_2,06-07-2012,2012-2013,NON-IT Goods, $19.32 ,USD,PushBroom General purpose,3,Each, $6.44 ,Grainger Industrial Supply,Floor sweepers,Floor machines and accessories,Janitorial equipment,Cleaning Equipment and Supplies,General Services,NET 60 DAYS
316437,316437_3,06-07-2012,2012-2013,NON-IT Goods, $127.80 ,USD,1VAC1 House/Shop Broom,10,Each, $12.78 ,Grainger Industrial Supply,Broom heads,Brooms and mops and brushes and accessories,Cleaning and janitorial supplies,Cleaning Equipment and Supplies,General Services,NET 60 DAYS
316437,316437_4,06-07-2012,2012-2013,NON-IT Goods, $91.70 ,USD,Simple Green disinfectant cleaner,5,Each, $18.34 ,Grainger Industrial Supply,Floor sweepers,Floor machines and accessories,Janitorial equipment,Cleaning Equipment and Supplies,General Services,NET 60 DAYS
316510,316510_1,8/17/2012,2012-2013,NON-IT Services," $1,318.90 ",USD,"10"" x 13"" Self Seal Catalog Envelopes for Dept of Fish & Game",1,Each," $1,318.90 ","CEC Print Solutions, Inc.",Printing presses,Printing machinery and equipment,Printing and publishing equipment,Printing and Photographic and Audio and Visual Equipment and Supplies,General Services,Unspecified
316541,316541_1,11-09-2012,2012-2013,NON-IT Services, $645.00 ,USD,AVERY 5164 Labels for California State Lands Commission,1,Each, $645.00 ,FinishLine-Print Specialists,Printing presses,Printing machinery and equipment,Printing and publishing equipment,Printing and Photographic and Audio and Visual Equipment and Supplies,General Services,NET 60 DAYS
316555,316555_1,9/19/2012,2012-2013,NON-IT Goods," $15,000.00 ",USD,Elec Supplies,1,Each," $15,000.00 ",All Business Machines,Electrical accessories or supplies manufacture services,Manufacture of electrical goods,Manufacture of electrical goods and precision instruments,Industrial Production and Manufacturing Services,General Services,NET 60 DAYS
316605,316605_1,12-10-2012,2012-2013,NON-IT Goods," $9,187.85 ",USD,PLUMBING SUPPLIES,1,Each," $9,187.85 ",Grainger Industrial Supply,Electrical insulating washers,Washers,Hardware,Manufacturing Components and Supplies,General Services,Unspecified
316606,316606_1,06-09-2012,2012-2013,NON-IT Services," $7,618.00 ",USD,medical vocational training,1,Each," $7,618.00 ",Bridget Vigneault,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
316685,316685_1,04-12-2012,2012-2013,IT Services," $5,635.00 ",USD,"FuelForce  Maintenance and Support for Hardware and Software/Annual
Support Period 2/01/13 to 1/31/14
 
 CS005S-5  FuelForce SQL HCP (5 site)-network SQL Server Software Support
 THDA-1  Telephone Help Desk Program (per Fuel Island Terminal)
 FF814M  Isla",1,Each," $5,635.00 ",Multiforce Systems Corporation,Operating system software maintenance,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,General Services,NET 45 DAYS
316895,316895_1,07-03-2013,2012-2013,NON-IT Goods," $1,127.40 ",USD,Epson Stylus PRO-9880; 220ML; Ink Color: CYAN & BLACK.,12,Each, $93.95 ,Midtown Stationers,Ink cartridges,Printer and facsimile and photocopier supplies,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,General Services,NET 60 DAYS
316895,316895_2,07-03-2013,2012-2013,NON-IT Goods," $1,033.45 ",USD,HP-C8553A - Toner Cartridges,11,Each, $93.95 ,Midtown Stationers,Printer or facsimile toner,Printer and facsimile and photocopier supplies,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,General Services,NET 60 DAYS
316971,316971_1,8/21/2012,2012-2013,NON-IT Services," $5,500.00 ",USD,medical vocational training,1,Each," $5,500.00 ",Adriana Guevara,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 60 DAYS
317075,317075_1,7/26/2013,2013-2014,NON-IT Goods," $1,566.70 ",USD,Parts and Tools for Machine Shop inventory,1,Each," $1,566.70 ",MSC Industrial Supply Co,Printing presses,Printing machinery and equipment,Printing and publishing equipment,Printing and Photographic and Audio and Visual Equipment and Supplies,General Services,Unspecified
317202,317202_1,9/25/2013,2013-2014,NON-IT Services," $30,00,000.00 ",USD,"Contractor shall provide all labor, equipment and materials
  required to remove approximately 225,000 square feet of existing roof
  system and replace with a new Thermoplastic Tri-Polymer Alloy (TPA) Single Ply roof
  system with insulation, replace all",1,Each," $30,00,000.00 ",D7 ROOFING SERVICES INC,Roofing service,Roofing and siding and sheet metal services,Specialized trade construction and maintenance services,Building and Facility Construction and Maintenance Services,General Services,NET 30 DAYS
317227,317227_1,02-08-2013,2013-2014,NON-IT Goods, $708.60 ,USD,Fire Barrier Supplies for RESD/BPM Sacramento,1,Each, $708.60 ,Grainger Industrial Supply,Fire resistant coatings or putties or sealants,Fire prevention,Fire protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,General Services,NET 30 DAYS
317237,317237_1,02-08-2013,2013-2014,NON-IT Goods," $4,374.00 ",USD,Bay West Restroom Supplies,1,Each," $4,374.00 ",ABE Janitorial Supply,Paper towels,Personal paper products,Paper products,Paper Materials and Products,General Services,NET 30 DAYS
317315,317315_1,07-08-2013,2013-2014,NON-IT Services," $35,000.00 ",USD,"Contractor will provide services as a Pro Tem Patient Counsel during
DSH/AB366 hearings.",1,Each," $35,000.00 ",Bryan C. Hartnell,Administrative procedures or services,Public administration,Public administration and finance services,Politics and Civic Affairs Services,General Services,NET 30 DAYS
317538,317538_1,6/24/2013,2012-2013,NON-IT Goods," $1,574.00 ",USD,"24VDC Electric Cylindrical Locksets, 12V 5Amp Back-up Batteries, Installation",1,Each," $1,574.00 ","VAS SECURITY SYSTEMS, INC.",Printing presses,Printing machinery and equipment,Printing and publishing equipment,Printing and Photographic and Audio and Visual Equipment and Supplies,General Services,NET 45 DAYS
317548,317548_1,6/24/2013,2012-2013,NON-IT Services, $525.50 ,USD,Forklift Rental,1,Each, $525.50 ,Forklift Sales of Sacramento,Vehicle rental,Passenger road transportation,Passenger transport,Transportation and Storage and Mail Services,General Services,Unspecified
317702,317702_1,09-07-2012,2012-2013,NON-IT Services," $7,618.00 ",USD,medical training,1,Each," $7,618.00 ",Marisela Gutierrez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
317777,317777_1,8/20/2014,2014-2015,NON-IT Goods," $6,901.46 ",USD,Hvac,1,Each," $6,901.46 ",Grainger Industrial Supply,,,,,General Services,NET 30 DAYS
318003,318003_1,08-01-2015,2014-2015,NON-IT Goods," $12,329.80 ",USD,Heat Plate Dispenser Cabinet,1,Each," $12,329.80 ",KUSTOM KITCHENS,Warming cabinets,Laboratory heating and drying equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,General Services,NET 45 DAYS
318020,318020_1,2/25/2015,2014-2015,NON-IT Goods," $8,592.00 ",USD,hvac,1,Each," $8,592.00 ",Dave Leggitt Enterprises,Heating and cooling and air conditioning HVAC installation and maintenance service,Heating and cooling and air conditioning HVAC construction and maintenance services,Specialized trade construction and maintenance services,Building and Facility Construction and Maintenance Services,General Services,NET 30 DAYS
319528,319528_1,09-07-2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical training,1,Each," $7,376.00 ",William Hanley,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
320013,320013_1,02-04-2013,2012-2013,NON-IT Goods, $90.00 ,USD,"Business Cards for Denise D'Angel, Cori Ayers
, and Kendra Nicholas",2,Each, $45.00 ,Office of State Printing,Business cards,Novelty paper,Paper products,Paper Materials and Products,Child Support Services,NET 60 DAYS
320259,320259_1,8/21/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical vocational training,1,Each," $7,101.00 ",Zoada Harris,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 60 DAYS
320624,320624_1,8/21/2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical vocational training,1,Each," $7,376.00 ",Kelly Haus,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
321079,321079_1,2/28/2013,2012-2013,NON-IT Services," $6,00,000.00 ",USD,"This
        reimbursable contract will allow DWR to provide support for the
        Riparian Habitat Joint Venture (RHJV) a coalition of State and
        Federal Agencies and Non-profits. This will help ensure the
        success of several DWR initiati",1,Each," $6,00,000.00 ",PRBO,Labor training or development,Human resource development,Human resources services,Management and Business Professionals and Administrative Services,Water Resources,NET 60 DAYS
321335,321335_1,06-04-2015,2014-2015,NON-IT Goods, $125.96 ,USD,book,1,Each, $125.96 ,"TAYLOR & FRANCIS GROUP, LLC",Reference books,Printed publications,Printed media,Published Products,Pesticide Regulation,NET 60 DAYS
322085,322085_1,09-07-2012,2012-2013,NON-IT Services," $7,135.00 ",USD,medical training,1,Each," $7,135.00 ",Alondra Hernandez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
322480,322480_1,06-07-2012,2012-2013,NON-IT Services," $78,144.00 ",USD,Contractor shall provide alarm monitoring & maintenance services,1,Each," $78,144.00 ","EagleWeis, Inc., dba Eagle Security Systems",General office equipment maintenance,Electrical and electronic engineering,Professional engineering services,Engineering and Research and Technology Based Services,Justice,NET 45 DAYS
323911,323911_1,09-07-2012,2012-2013,NON-IT Services," $9,500.00 ",USD,medical training,1,Each," $9,500.00 ",Shelley Hom,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
325599,325599_1,06-08-2012,2012-2013,NON-IT Services," $1,59,787.00 ",USD,"U.S. EPA, Grant #83525301, awarded 06/18/12, will cover 100% of all approved budget period costs incurred for this project up to a not-to-exceed total of $159,787.00. DWR will import data from the Water Data Information System (WDIS) into the Water Data L",1,Each," $1,59,787.00 ",United States Environmental Protection Agency,Temporary information technology software developers,Temporary personnel services,Human resources services,Management and Business Professionals and Administrative Services,Water Resources,NET 60 DAYS
326362,326362_1,9/15/2014,2014-2015,NON-IT Services," $22,89,500.00 ",USD,"USFW Region 8 will provide environmental doucments for Rio Vista
Estuarine Research Center, Fish Technical Center (FTC), and a proposed
Hatchery Project.",1,Each," $22,89,500.00 ",U S Fish and Wildlife Services,Fishery information or documentation services,Fisheries oversight,Fisheries and aquaculture,Farming and Fishing and Forestry and Wildlife Contracting Services,Water Resources,NET 30 DAYS
326362,326362_2,9/15/2014,2014-2015,NON-IT Services," $62,304.54 ",USD,"USFW Region 8 will provide environmental doucments for Rio Vista
Estuarine Research Center, Fish Technical Center (FTC), and a proposed
Hatchery Project.",1,Each," $62,304.54 ",U S Fish and Wildlife Services,Fishery information or documentation services,Fisheries oversight,Fisheries and aquaculture,Farming and Fishing and Forestry and Wildlife Contracting Services,Water Resources,NET 30 DAYS
326833,326833_1,09-07-2012,2012-2013,NON-IT Services," $7,142.00 ",USD,medical training,1,Each," $7,142.00 ",Juanita buck,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
327564,327564_1,09-07-2012,2012-2013,NON-IT Services," $7,561.00 ",USD,medical training,1,Each," $7,561.00 ",Carlos Hurtado-Lopez,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
327929,327929_1,8/21/2012,2012-2013,NON-IT Services," $7,561.00 ",USD,medical vocational training,1,Each," $7,561.00 ",Elizabeth Hutson,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
328294,328294_1,09-07-2012,2012-2013,NON-IT Services," $10,000.00 ",USD,medical training,1,Each," $10,000.00 ",Pauline Huynh,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
329025,329025_1,8/21/2012,2012-2013,NON-IT Services," $8,842.00 ",USD,medical vocational training,1,Each," $8,842.00 ",Jo Ihinger,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
329390,329390_1,7/25/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,Loan Repayment,1,Each," $7,101.00 ",Lovelyn Ilas,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
330486,330486_1,7/25/2012,2012-2013,NON-IT Services," $7,618.00 ",USD,Loan Repayment,1,Each," $7,618.00 ",Carmelo Isales,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
331216,331216_1,7/26/2012,2012-2013,NON-IT Services," $9,547.00 ",USD,Loan repayment,1,Each," $9,547.00 ",Rachael Barreto,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
331581,331581_1,8/21/2012,2012-2013,NON-IT Services," $7,101.00 ",USD,medical vocational training,1,Each," $7,101.00 ",Mimi Jantapakul,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
331947,331947_1,7/26/2012,2012-2013,NON-IT Services," $8,566.00 ",USD,Loan Repayment,1,Each," $8,566.00 ",Estela Jebril,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
332259,332259_1,6/23/2014,2013-2014,IT Services," $9,84,977.97 ",USD,"Department of Water Resources (DWR) shall provide various IT services,
as requested by the Department of Forestry and Fire Protection (CAL
FIRE) and to maintain compliance with AB 2408, the consolidation of
state IT functions within a qualifying data cent",1,Each," $9,84,977.97 ",California Department of Forestry and Fire Protection,Data center services,Data services,Computer services,Engineering and Research and Technology Based Services,Water Resources,Unspecified
334503,334503_1,06-07-2012,2012-2013,NON-IT Services," $10,000.00 ",USD,Loan Repayment,1,Each," $10,000.00 ",Tiffany Joscelyn,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 45 DAYS
335964,335964_1,8/21/2012,2012-2013,NON-IT Services," $6,667.00 ",USD,medical vocational training,1,Each," $6,667.00 ",Molly Keane,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,NET 30 DAYS
337060,337060_1,8/21/2012,2012-2013,NON-IT Services," $9,547.00 ",USD,medical vocational training,1,Each," $9,547.00 ",Ramsey Khasho,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
337791,337791_1,8/21/2012,2012-2013,NON-IT Services," $7,376.00 ",USD,medical vocational training,1,Each," $7,376.00 ",Stephanie Kleppe,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
338521,338521_1,8/21/2012,2012-2013,NON-IT Services," $7,777.00 ",USD,medical vocational training,1,Each," $7,777.00 ",Elizabeth Knight,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
338886,338886_1,06-07-2012,2012-2013,NON-IT Services," $8,566.00 ",USD,Loan Repayment,1,Each," $8,566.00 ",Charlett Korling,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,Unspecified
339252,339252_1,06-07-2012,2012-2013,NON-IT Services," $8,566.00 ",USD,Loan repayment,1,Each," $8,566.00 ",Tiffany Kostigen Mumper,Medical vocational training services,Scientific vocational training services,Vocational training,Education and Training Services,Statewide Health Planning & Development,PCARD
